_id,date,gender,race,agebook,agecurr
34813,1/15/2018,M,B,22,23
34814,1/15/2018,M,W,37,37
34815,1/15/2018,M,B,21,21
34816,1/15/2018,M,B,21,21
34817,1/15/2018,M,B,36,36
34818,1/15/2018,M,B,47,47
34819,1/15/2018,M,B,28,28
34820,1/15/2018,M,B,27,27
34821,1/15/2018,M,B,49,49
34822,1/15/2018,M,W,36,36
34823,1/15/2018,M,B,54,54
34824,1/15/2018,M,B,45,46
34825,1/15/2018,M,W,40,40
34826,1/15/2018,M,B,19,19
34827,1/15/2018,M,B,28,28
34828,1/15/2018,M,B,25,25
34829,1/15/2018,M,B,53,54
34830,1/15/2018,M,B,28,28
34831,1/15/2018,M,B,28,28
34832,1/15/2018,M,B,39,39
34833,1/15/2018,M,W,23,23
34834,1/15/2018,M,B,26,26
34835,1/15/2018,M,B,20,20
34836,1/15/2018,M,B,34,34
34837,1/15/2018,M,B,24,24
34838,1/15/2018,M,B,28,28
34839,1/15/2018,M,B,27,27
34840,1/15/2018,M,B,40,40
34841,1/15/2018,M,W,33,33
34842,1/15/2018,M,B,21,21
34843,1/15/2018,M,B,35,35
34844,1/15/2018,M,B,41,41
34845,1/15/2018,M,W,27,27
34846,1/15/2018,M,W,38,38
34847,1/15/2018,M,B,25,26
34848,1/15/2018,M,B,27,27
34849,1/15/2018,M,B,31,31
34850,1/15/2018,M,B,29,29
34851,1/15/2018,M,B,28,29
34852,1/15/2018,M,B,26,26
34853,1/15/2018,M,B,32,32
34854,1/15/2018,M,B,22,22
34855,1/15/2018,M,B,36,36
34856,1/15/2018,M,B,23,23
34857,1/15/2018,M,B,23,23
34858,1/15/2018,M,W,40,40
34859,1/15/2018,M,B,22,22
34860,1/15/2018,M,B,20,20
34861,1/15/2018,M,W,34,34
34862,1/15/2018,M,B,30,31
34863,1/15/2018,M,B,19,19
34864,1/15/2018,M,B,24,24
34865,1/15/2018,M,B,35,35
34866,1/15/2018,M,B,35,35
34867,1/15/2018,M,W,55,55
34868,1/15/2018,M,B,62,62
34869,1/15/2018,M,W,40,40
34870,1/15/2018,M,B,51,51
34871,1/15/2018,M,B,21,21
34872,1/15/2018,M,B,49,49
34873,1/15/2018,M,B,25,25
34874,1/15/2018,M,B,21,21
34875,1/15/2018,M,B,26,26
34876,1/15/2018,M,B,33,33
34877,1/15/2018,M,B,21,21
34878,1/15/2018,M,B,24,24
34879,1/15/2018,M,W,31,33
34880,1/15/2018,M,B,32,34
34881,1/15/2018,M,B,28,29
34882,1/15/2018,M,B,32,34
34883,1/15/2018,M,B,31,33
34884,1/15/2018,M,B,45,46
34885,1/15/2018,M,B,29,30
34886,1/15/2018,M,W,25,27
34887,1/15/2018,M,B,23,25
34888,1/15/2018,M,B,30,31
34889,1/15/2018,M,W,33,34
34890,1/15/2018,M,W,38,39
34891,1/15/2018,M,B,24,25
34892,1/15/2018,M,W,34,35
34893,1/15/2018,M,B,30,30
34894,1/15/2018,M,B,34,34
34895,1/15/2018,M,B,39,39
34896,1/15/2018,M,B,21,21
34897,1/15/2018,M,B,28,29
34898,1/15/2018,M,B,43,43
34899,1/15/2018,M,B,38,38
34900,1/15/2018,M,W,27,28
34901,1/15/2018,M,B,19,19
34902,1/15/2018,M,B,22,22
34903,1/15/2018,M,W,31,31
34904,1/15/2018,M,W,35,36
34905,1/15/2018,M,B,19,19
34906,1/15/2018,M,B,34,35
34907,1/15/2018,M,W,39,40
34908,1/15/2018,M,W,29,30
34909,1/15/2018,M,B,21,22
34910,1/15/2018,M,W,33,33
34911,1/15/2018,M,B,27,27
34912,1/15/2018,M,B,30,31
34913,1/15/2018,M,B,27,27
34914,1/15/2018,M,B,29,29
34915,1/15/2018,M,W,28,29
34916,1/15/2018,M,B,42,42
34917,1/15/2018,M,B,36,37
34918,1/15/2018,M,B,31,32
34919,1/15/2018,M,B,30,30
34920,1/15/2018,M,B,18,18
34921,1/15/2018,M,B,22,23
34922,1/15/2018,M,B,23,23
34923,1/15/2018,M,W,47,48
34924,1/15/2018,M,I,46,46
34925,1/15/2018,M,W,31,31
34926,1/15/2018,M,B,25,25
34927,1/15/2018,M,B,23,23
34928,1/15/2018,M,B,57,58
34929,1/15/2018,M,W,27,27
34930,1/15/2018,M,B,58,58
34931,1/15/2018,M,B,25,26
34932,1/15/2018,M,W,29,29
34933,1/15/2018,M,W,28,28
34934,1/15/2018,M,W,26,27
34935,1/15/2018,M,B,20,20
34936,1/15/2018,M,B,38,38
34937,1/15/2018,M,W,42,42
34938,1/15/2018,M,H,35,35
34939,1/15/2018,M,W,41,41
34940,1/15/2018,M,W,29,29
34941,1/15/2018,M,W,49,49
34942,1/15/2018,M,B,34,35
34943,1/15/2018,M,B,39,40
34944,1/15/2018,M,B,27,27
34945,1/15/2018,M,B,71,71
34946,1/15/2018,M,W,25,25
34947,1/15/2018,M,B,38,38
34948,1/15/2018,M,W,24,24
34949,1/15/2018,M,B,30,30
34950,1/15/2018,M,B,44,44
34951,1/15/2018,M,W,30,30
34952,1/15/2018,M,B,28,28
34953,1/15/2018,M,B,23,23
34954,1/15/2018,M,B,18,18
34955,1/15/2018,M,B,52,52
34956,1/15/2018,M,B,29,29
34957,1/15/2018,M,W,43,43
34958,1/15/2018,M,B,45,46
34959,1/15/2018,M,B,23,23
34960,1/15/2018,M,B,32,32
34961,1/15/2018,M,B,52,52
34962,1/15/2018,M,B,42,42
34963,1/15/2018,M,W,47,47
34964,1/15/2018,M,W,20,20
34965,1/15/2018,M,W,33,33
34966,1/15/2018,M,B,52,52
34967,1/15/2018,M,W,31,31
34968,1/15/2018,M,U,30,30
34969,1/15/2018,M,W,27,27
34970,1/15/2018,M,W,46,46
34971,1/15/2018,M,B,38,38
34972,1/15/2018,M,B,26,26
34973,1/15/2018,M,W,44,45
34974,1/15/2018,M,B,26,26
34975,1/15/2018,M,B,23,23
34976,1/15/2018,M,W,31,31
34977,1/15/2018,M,W,36,36
34978,1/15/2018,M,W,46,48
34979,1/15/2018,M,B,26,28
34980,1/15/2018,M,W,34,35
34981,1/15/2018,M,B,44,45
34982,1/15/2018,M,W,38,40
34983,1/15/2018,M,B,20,21
34984,1/15/2018,M,B,22,23
34985,1/15/2018,M,B,31,32
34986,1/15/2018,M,W,19,20
34987,1/15/2018,M,B,21,22
34988,1/15/2018,M,B,24,25
34989,1/15/2018,M,B,23,24
34990,1/15/2018,M,W,23,24
34991,1/15/2018,M,B,22,23
34992,1/15/2018,M,W,47,48
34993,1/15/2018,M,B,29,29
34994,1/15/2018,M,W,22,23
34995,1/15/2018,M,B,47,48
34996,1/15/2018,M,B,47,47
34997,1/15/2018,M,W,55,56
34998,1/15/2018,M,B,28,28
34999,1/15/2018,M,W,31,31
35000,1/15/2018,M,W,36,37
35001,1/15/2018,M,B,24,24
35002,1/15/2018,M,B,21,22
35003,1/15/2018,M,B,19,19
35004,1/15/2018,M,B,31,32
35005,1/15/2018,M,B,41,42
35006,1/15/2018,M,B,22,22
35007,1/15/2018,M,B,20,21
35008,1/15/2018,M,B,21,22
35009,1/15/2018,M,B,23,24
35010,1/15/2018,M,B,41,41
35011,1/15/2018,M,B,39,40
35012,1/15/2018,M,B,24,24
35013,1/15/2018,M,B,52,52
35014,1/15/2018,M,B,29,29
35015,1/15/2018,M,B,49,49
35016,1/15/2018,M,W,48,48
35017,1/15/2018,M,B,21,22
35018,1/15/2018,M,B,18,19
35019,1/15/2018,M,W,27,27
35020,1/15/2018,M,B,46,47
35021,1/15/2018,M,B,24,24
35022,1/15/2018,M,W,33,33
35023,1/15/2018,M,B,31,32
35024,1/15/2018,M,W,45,45
35025,1/15/2018,M,B,31,31
35026,1/15/2018,M,B,39,39
35027,1/15/2018,M,B,25,26
35028,1/15/2018,M,B,31,32
35029,1/15/2018,M,W,26,26
35030,1/15/2018,M,B,25,25
35031,1/15/2018,M,W,65,66
35032,1/15/2018,M,H,29,29
35033,1/15/2018,M,B,22,22
35034,1/15/2018,M,B,40,41
35035,1/15/2018,M,B,24,25
35036,1/15/2018,M,B,24,24
35037,1/15/2018,M,B,29,29
35038,1/15/2018,M,B,28,28
35039,1/15/2018,M,B,53,54
35040,1/15/2018,M,x,32,32
35041,1/15/2018,M,B,47,48
35042,1/15/2018,M,B,25,25
35043,1/15/2018,M,W,24,24
35044,1/15/2018,M,B,24,25
35045,1/15/2018,M,W,52,52
35046,1/15/2018,M,W,32,33
35047,1/15/2018,M,B,24,24
35048,1/15/2018,M,B,31,31
35049,1/15/2018,M,B,39,39
35050,1/15/2018,M,H,39,40
35051,1/15/2018,M,W,32,32
35052,1/15/2018,M,W,39,39
35053,1/15/2018,M,W,38,38
35054,1/15/2018,M,W,21,21
35055,1/15/2018,M,B,30,30
35056,1/15/2018,M,U,36,36
35057,1/15/2018,M,W,24,24
35058,1/15/2018,M,B,29,29
35059,1/15/2018,M,B,36,36
35060,1/15/2018,M,W,48,48
35061,1/15/2018,M,B,28,28
35062,1/15/2018,M,B,28,29
35063,1/15/2018,M,B,55,55
35064,1/15/2018,M,W,37,37
35065,1/15/2018,M,B,30,30
35066,1/15/2018,M,W,54,54
35067,1/15/2018,M,B,32,32
35068,1/15/2018,M,B,30,30
35069,1/15/2018,M,B,57,57
35070,1/15/2018,M,W,26,26
35071,1/15/2018,M,B,54,54
35072,1/15/2018,M,B,25,25
35073,1/15/2018,M,W,48,48
35074,1/15/2018,M,W,21,21
35075,1/15/2018,M,x,28,28
35076,1/15/2018,M,W,45,45
35077,1/15/2018,M,W,32,33
35078,1/15/2018,M,B,27,28
35079,1/15/2018,M,W,35,35
35080,1/15/2018,M,W,30,30
35081,1/15/2018,M,W,36,36
35082,1/15/2018,M,W,37,37
35083,1/15/2018,M,B,54,54
35084,1/15/2018,M,W,43,43
35085,1/15/2018,M,W,24,24
35086,1/15/2018,M,B,30,30
35087,1/15/2018,M,B,24,24
35088,1/15/2018,M,W,20,20
35089,1/15/2018,M,W,28,28
35090,1/15/2018,M,W,37,37
35091,1/15/2018,M,W,49,49
35092,1/15/2018,M,W,54,54
35093,1/15/2018,M,W,34,34
35094,1/15/2018,M,B,55,55
35095,1/15/2018,M,W,40,40
35096,1/15/2018,M,W,31,31
35097,1/15/2018,M,W,37,37
35098,1/15/2018,M,B,39,39
35099,1/15/2018,M,W,43,43
35100,1/15/2018,M,W,39,39
35101,1/15/2018,M,B,57,57
35102,1/15/2018,M,x,28,28
35103,1/15/2018,M,W,41,41
35104,1/15/2018,M,W,36,36
35105,1/15/2018,M,B,53,53
35106,1/15/2018,M,B,27,27
35107,1/15/2018,M,W,31,31
35108,1/15/2018,M,B,30,30
35109,1/15/2018,M,W,25,25
35110,1/15/2018,M,W,30,30
35111,1/15/2018,M,W,35,35
35112,1/15/2018,M,W,32,32
35113,1/15/2018,M,W,53,53
35114,1/15/2018,M,B,40,40
35115,1/15/2018,M,B,27,27
35116,1/15/2018,M,W,64,64
35117,1/15/2018,M,B,38,38
35118,1/15/2018,M,B,58,58
35119,1/15/2018,M,B,29,29
35120,1/15/2018,M,B,63,63
35121,1/15/2018,M,B,57,57
35122,1/15/2018,M,W,34,34
35123,1/15/2018,M,W,28,28
35124,1/15/2018,M,W,40,40
35125,1/15/2018,M,H,26,26
35126,1/15/2018,M,B,24,24
35127,1/15/2018,M,H,27,27
35128,1/15/2018,M,B,27,27
35129,1/15/2018,M,W,53,53
35130,1/15/2018,M,W,53,53
35131,1/15/2018,M,W,28,28
35132,1/15/2018,M,B,24,24
35133,1/15/2018,M,W,35,35
35134,1/15/2018,M,W,40,40
35135,1/15/2018,M,B,27,28
35136,1/15/2018,M,B,19,20
35137,1/15/2018,M,W,59,60
35138,1/15/2018,M,W,25,26
35139,1/15/2018,M,B,28,29
35140,1/15/2018,M,W,27,28
35141,1/15/2018,M,B,26,27
35142,1/15/2018,M,B,20,21
35143,1/15/2018,M,B,33,34
35144,1/15/2018,M,B,24,25
35145,1/15/2018,M,B,30,31
35146,1/15/2018,M,B,26,27
35147,1/15/2018,M,B,21,21
35148,1/15/2018,M,B,23,23
35149,1/15/2018,M,W,47,48
35150,1/15/2018,M,B,44,45
35151,1/15/2018,M,B,31,31
35152,1/15/2018,M,W,38,38
35153,1/15/2018,M,W,55,55
35154,1/15/2018,M,U,18,19
35155,1/15/2018,M,B,29,29
35156,1/15/2018,M,B,29,30
35157,1/15/2018,M,W,34,35
35158,1/15/2018,M,B,21,22
35159,1/15/2018,M,W,26,26
35160,1/15/2018,M,W,51,51
35161,1/15/2018,M,B,46,47
35162,1/15/2018,M,W,33,34
35163,1/15/2018,M,B,23,23
35164,1/15/2018,M,W,23,24
35165,1/15/2018,M,B,18,19
35166,1/15/2018,M,W,34,34
35167,1/15/2018,M,W,44,44
35168,1/15/2018,M,W,56,56
35169,1/15/2018,M,B,45,45
35170,1/15/2018,M,B,53,53
35171,1/15/2018,M,W,58,58
35172,1/15/2018,M,B,46,47
35173,1/15/2018,M,B,45,45
35174,1/15/2018,M,W,30,30
35175,1/15/2018,M,W,30,30
35176,1/15/2018,M,W,23,23
35177,1/15/2018,M,B,36,36
35178,1/15/2018,M,B,19,20
35179,1/15/2018,M,B,27,27
35180,1/15/2018,M,W,63,63
35181,1/15/2018,M,W,31,31
35182,1/15/2018,M,B,22,22
35183,1/15/2018,M,B,47,47
35184,1/15/2018,M,W,28,28
35185,1/15/2018,M,B,30,30
35186,1/15/2018,M,W,55,55
35187,1/15/2018,M,W,30,30
35188,1/15/2018,M,H,36,36
35189,1/15/2018,M,B,26,26
35190,1/15/2018,M,W,24,24
35191,1/15/2018,M,B,24,24
35192,1/15/2018,M,B,21,22
35193,1/15/2018,M,W,39,39
35194,1/15/2018,M,B,58,58
35195,1/15/2018,M,B,39,39
35196,1/15/2018,M,W,28,28
35197,1/15/2018,M,B,37,38
35198,1/15/2018,M,W,48,48
35199,1/15/2018,M,B,26,26
35200,1/15/2018,M,B,50,50
35201,1/15/2018,M,B,35,35
35202,1/15/2018,M,B,48,48
35203,1/15/2018,M,W,34,34
35204,1/15/2018,M,W,21,21
35205,1/15/2018,M,W,18,18
35206,1/15/2018,M,W,31,31
35207,1/15/2018,M,B,51,51
35208,1/15/2018,M,B,55,55
35209,1/15/2018,M,B,58,58
35210,1/15/2018,M,W,29,29
35211,1/15/2018,M,W,60,60
35212,1/15/2018,M,W,25,25
35213,1/15/2018,M,W,36,37
35214,1/15/2018,M,W,49,49
35215,1/15/2018,M,B,31,31
35216,1/15/2018,M,B,21,21
35217,1/15/2018,M,B,62,62
35218,1/15/2018,M,B,32,32
35219,1/15/2018,M,W,35,35
35220,1/15/2018,M,B,34,34
35221,1/15/2018,M,W,25,25
35222,1/15/2018,M,W,33,33
35223,1/15/2018,M,W,29,29
35224,1/15/2018,M,W,35,35
35225,1/15/2018,M,B,37,37
35226,1/15/2018,M,W,36,36
35227,1/15/2018,F,W,29,31
35228,1/15/2018,F,W,28,29
35229,1/15/2018,F,W,41,42
35230,1/15/2018,F,W,39,40
35231,1/15/2018,F,W,37,38
35232,1/15/2018,F,B,63,64
35233,1/15/2018,F,W,22,23
35234,1/15/2018,F,W,32,33
35235,1/15/2018,F,W,40,41
35236,1/15/2018,F,W,29,30
35237,1/15/2018,F,W,30,31
35238,1/15/2018,F,B,56,57
35239,1/15/2018,F,W,28,28
35240,1/15/2018,F,B,37,38
35241,1/15/2018,F,W,25,26
35242,1/15/2018,F,B,74,75
35243,1/15/2018,F,W,65,66
35244,1/15/2018,F,W,49,50
35245,1/15/2018,F,B,27,28
35246,1/15/2018,F,W,30,31
35247,1/15/2018,F,B,45,45
35248,1/15/2018,F,B,22,22
35249,1/15/2018,F,W,30,31
35250,1/15/2018,F,W,25,25
35251,1/15/2018,F,B,24,25
35252,1/15/2018,F,W,24,24
35253,1/15/2018,F,B,36,36
35254,1/15/2018,F,B,44,44
35255,1/15/2018,F,W,42,43
35256,1/15/2018,F,W,22,22
35257,1/15/2018,F,W,35,36
35258,1/15/2018,F,B,26,26
35259,1/15/2018,F,W,23,24
35260,1/15/2018,F,W,47,47
35261,1/15/2018,F,W,28,28
35262,1/15/2018,F,B,29,29
35263,1/15/2018,F,B,27,27
35264,1/15/2018,F,B,27,27
35265,1/15/2018,F,W,34,34
35266,1/15/2018,F,W,51,51
35267,1/15/2018,F,W,30,30
35268,1/15/2018,F,B,51,51
35269,1/15/2018,F,W,37,37
35270,1/15/2018,F,W,35,35
35271,1/15/2018,F,W,36,36
35272,1/15/2018,F,W,23,23
35273,1/15/2018,F,W,27,28
35274,1/15/2018,F,W,34,34
35275,1/15/2018,F,W,26,26
35276,1/15/2018,F,B,23,24
35277,1/15/2018,F,W,35,36
35278,1/15/2018,F,W,36,36
35279,1/15/2018,F,B,34,34
35280,1/15/2018,F,W,36,36
35281,1/15/2018,F,W,24,24
35282,1/15/2018,F,W,36,36
35283,1/15/2018,F,W,40,40
35284,1/15/2018,F,W,26,26
35285,1/15/2018,F,W,35,35
35286,1/15/2018,F,B,20,21
35287,1/15/2018,F,W,33,33
35288,1/15/2018,F,W,40,40
35289,1/15/2018,F,W,30,30
35290,1/15/2018,F,W,30,30
35291,1/15/2018,F,B,21,21
35292,1/15/2018,F,W,35,35
35293,1/15/2018,F,B,20,20
35294,1/15/2018,F,B,32,32
35295,1/15/2018,F,W,27,27
35296,1/15/2018,F,B,40,40
35297,1/15/2018,F,B,41,41
35298,1/15/2018,F,W,32,32
35299,1/15/2018,F,W,28,28
35300,1/15/2018,F,W,29,29
35301,1/15/2018,F,W,31,31
35302,1/15/2018,F,W,42,42
35303,1/15/2018,F,W,30,30
35304,1/15/2018,F,W,38,38
35305,1/15/2018,F,W,34,34
35306,1/15/2018,F,W,33,33
35307,1/15/2018,F,W,25,25
35308,1/15/2018,F,B,36,36
35309,1/15/2018,F,W,35,35
35310,1/15/2018,F,W,41,42
35311,1/15/2018,F,B,26,26
35312,1/15/2018,F,W,27,27
35313,1/15/2018,F,W,28,28
35314,1/15/2018,F,W,27,27
35315,1/15/2018,F,W,41,41
35316,1/15/2018,F,B,39,39
35317,1/15/2018,F,W,27,27
35318,1/15/2018,F,B,31,31
35319,1/15/2018,F,W,29,29
35320,1/15/2018,F,W,56,56
35321,1/15/2018,F,W,42,42
35322,1/15/2018,F,B,48,48
35323,1/15/2018,F,W,63,63
35324,1/15/2018,F,W,27,27
35325,1/15/2018,F,W,34,34
35326,1/15/2018,F,W,39,39
35327,1/15/2018,F,B,37,37
35328,1/15/2018,F,W,24,27
35329,1/15/2018,F,B,21,23
35330,1/15/2018,F,W,46,47
35331,1/15/2018,F,W,21,21
35332,1/15/2018,F,B,26,26
35333,1/15/2018,F,B,56,57
35334,1/15/2018,F,B,19,20
35335,1/15/2018,F,B,62,62
35336,1/15/2018,F,W,32,33
35337,1/15/2018,F,W,36,37
35338,1/15/2018,F,W,32,33
35339,1/15/2018,F,W,31,31
35340,1/15/2018,F,W,56,56
35341,1/15/2018,F,W,43,43
35342,1/15/2018,F,B,39,40
35343,1/15/2018,F,W,28,29
35344,1/15/2018,F,B,21,21
35345,1/15/2018,F,B,29,29
35346,1/15/2018,F,W,34,34
35347,1/15/2018,F,W,21,21
35348,1/15/2018,F,B,28,28
35349,1/15/2018,F,B,29,29
35350,1/15/2018,F,W,35,35
35351,1/15/2018,F,W,31,31
35352,1/15/2018,F,W,25,25
35353,1/15/2018,F,B,28,28
35354,1/15/2018,F,W,20,20
35355,1/15/2018,F,W,45,45
35356,1/15/2018,F,B,35,35
35357,1/15/2018,F,W,25,25
35358,1/15/2018,F,B,21,22
35359,1/15/2018,F,W,25,26
35360,1/15/2018,F,W,42,42
35361,1/15/2018,F,W,28,28
35362,1/15/2018,F,W,28,28
35363,1/15/2018,F,W,41,42
35364,1/15/2018,F,W,31,31
35365,1/15/2018,F,W,24,25
35366,1/15/2018,F,B,43,43
35367,1/15/2018,F,W,34,34
35368,1/15/2018,F,W,31,31
35369,1/15/2018,F,W,36,36
35370,1/15/2018,F,W,36,36
35371,1/15/2018,F,W,27,28
35372,1/15/2018,F,W,47,47
35373,1/15/2018,F,W,44,44
35374,1/15/2018,F,W,24,24
35375,1/15/2018,F,W,28,28
35376,1/15/2018,F,W,33,34
35377,1/15/2018,F,W,32,32
35378,1/15/2018,F,W,25,25
35379,1/15/2018,F,W,57,57
35380,1/15/2018,F,W,40,40
35381,1/15/2018,F,W,48,48
35382,1/15/2018,F,W,25,25
35383,1/15/2018,F,W,34,34
35384,1/15/2018,F,B,35,35
35385,1/15/2018,F,B,31,31
35386,1/15/2018,F,W,56,56
35387,1/15/2018,F,W,43,43
35388,1/15/2018,F,W,26,26
35389,1/15/2018,F,B,41,41
35390,1/15/2018,F,W,44,44
35391,1/15/2018,F,W,34,34
35392,1/15/2018,F,B,31,31
35393,1/15/2018,F,W,24,24
35394,1/15/2018,F,W,37,37
35395,1/15/2018,F,W,50,50
35396,1/15/2018,F,W,42,42
35397,1/15/2018,F,B,28,28
35398,1/15/2018,F,W,30,30
35399,1/15/2018,F,,53,53
35400,1/15/2018,F,B,18,18
35401,1/15/2018,F,W,51,51
35402,1/15/2018,F,W,38,38
35403,1/15/2018,F,B,31,31
35404,1/15/2018,F,B,30,30
35405,1/15/2018,F,W,39,39
35406,1/15/2018,F,W,34,34
35407,1/15/2018,F,W,36,36
35408,1/15/2018,F,W,29,29
35409,1/15/2018,F,B,35,35
35410,1/15/2018,F,W,37,37
35411,1/15/2018,F,A,53,53
35412,1/15/2018,F,W,24,26
35413,1/15/2018,F,B,21,23
35414,1/15/2018,F,B,17,19
35415,1/15/2018,F,B,42,44
35416,1/15/2018,F,B,37,39
35417,1/15/2018,F,B,43,44
35418,1/15/2018,F,B,21,22
35419,1/15/2018,F,W,24,26
35420,1/15/2018,F,B,58,59
35421,1/15/2018,F,W,19,20
35422,1/15/2018,F,B,20,21
35423,1/15/2018,F,W,46,47
35424,1/15/2018,F,W,38,39
35425,1/15/2018,F,W,38,39
35426,1/15/2018,F,B,21,22
35427,1/15/2018,F,B,21,21
35428,1/15/2018,F,A,23,23
35429,1/15/2018,F,W,24,24
35430,1/15/2018,F,B,36,37
35431,1/15/2018,F,W,32,32
35432,1/15/2018,F,B,38,39
35433,1/15/2018,F,W,24,25
35434,1/15/2018,F,W,29,30
35435,1/15/2018,F,W,32,33
35436,1/15/2018,F,B,30,30
35437,1/15/2018,F,W,25,25
35438,1/15/2018,F,W,27,27
35439,1/15/2018,F,B,23,23
35440,1/15/2018,F,B,47,47
35441,1/15/2018,F,B,30,30
35442,1/15/2018,F,B,34,35
35443,1/15/2018,F,B,31,32
35444,1/15/2018,F,B,32,33
35445,1/15/2018,F,B,30,31
35446,1/15/2018,F,W,51,52
35447,1/15/2018,F,B,26,26
35448,1/15/2018,F,W,44,44
35449,1/15/2018,F,B,25,25
35450,1/15/2018,F,W,28,28
35451,1/15/2018,F,W,38,38
35452,1/15/2018,F,W,27,27
35453,1/15/2018,F,B,36,36
35454,1/15/2018,F,B,38,38
35455,1/15/2018,F,W,32,32
35456,1/15/2018,F,B,30,30
35457,1/15/2018,F,B,25,25
35458,1/15/2018,F,B,32,33
35459,1/15/2018,F,W,21,21
35460,1/15/2018,F,B,52,52
35461,1/15/2018,F,B,52,52
35462,1/15/2018,F,B,34,34
35463,1/15/2018,F,W,47,47
35464,1/15/2018,F,B,58,58
35465,1/15/2018,F,B,22,22
35466,1/15/2018,F,W,23,24
35467,1/15/2018,F,W,26,26
35468,1/15/2018,F,B,54,54
35469,1/15/2018,F,W,28,28
35470,1/15/2018,F,W,30,30
35471,1/15/2018,F,W,39,39
35472,1/15/2018,F,W,31,31
35473,1/15/2018,F,W,32,32
35474,1/15/2018,F,B,41,41
35475,1/15/2018,F,W,54,54
35476,1/15/2018,F,W,39,39
35477,1/15/2018,F,W,32,32
35478,1/15/2018,F,B,19,20
35479,1/15/2018,F,B,26,26
35480,1/15/2018,F,W,23,23
35481,1/15/2018,F,W,44,44
35482,1/15/2018,F,W,40,40
35483,1/15/2018,F,W,52,52
35484,1/15/2018,F,W,43,43
35485,1/15/2018,F,W,33,33
35486,1/15/2018,F,B,23,23
35487,1/15/2018,F,W,32,32
35488,1/15/2018,F,W,24,24
35489,1/15/2018,F,W,24,24
35490,1/15/2018,F,W,35,35
35491,1/15/2018,F,W,27,27
35492,1/15/2018,F,W,35,35
35493,1/15/2018,F,W,53,53
35494,1/15/2018,F,B,27,27
35495,1/15/2018,F,W,34,34
35496,1/15/2018,F,W,25,25
35497,1/15/2018,F,U,36,36
35498,1/15/2018,F,B,34,34
35499,1/15/2018,F,W,23,23
35500,1/15/2018,F,W,47,47
35501,1/15/2018,F,W,70,71
35502,1/15/2018,M,B,62,62
35503,1/15/2018,M,B,67,68
35504,1/15/2018,F,W,57,58
35505,1/15/2018,M,W,44,45
35506,1/15/2018,M,B,41,42
35507,1/15/2018,M,B,57,57
35508,1/15/2018,M,W,63,63
35509,1/15/2018,F,W,57,57
35510,1/15/2018,M,B,72,73
35511,1/15/2018,M,B,31,32
35512,1/15/2018,M,W,66,66
35513,1/15/2018,M,W,57,57
35514,1/15/2018,F,W,52,52
35515,1/15/2018,M,B,26,26
35516,1/15/2018,M,W,33,34
35517,1/15/2018,M,B,76,76
35518,1/15/2018,M,B,40,41
35519,1/15/2018,F,B,33,33
35520,1/15/2018,F,B,49,50
35521,1/15/2018,M,B,27,27
35522,1/15/2018,M,B,55,55
35523,1/15/2018,M,B,23,23
35524,1/15/2018,M,B,21,21
35525,1/15/2018,M,B,32,32
35526,1/15/2018,M,W,38,38
35527,1/15/2018,F,W,43,43
35528,1/15/2018,F,W,48,48
35529,1/15/2018,F,W,22,22
35530,1/15/2018,M,B,32,32
35531,1/15/2018,M,B,25,25
35532,1/15/2018,M,W,30,32
35533,1/15/2018,M,W,24,25
35534,1/15/2018,M,W,24,24
35535,1/15/2018,M,W,42,42
35536,1/15/2018,M,W,30,30
35537,1/15/2018,M,W,25,26
35538,1/15/2018,M,B,31,32
35539,1/15/2018,M,W,26,26
35540,1/15/2018,M,B,55,55
35541,1/15/2018,M,W,45,45
35542,1/15/2018,M,W,73,73
35543,1/15/2018,M,W,33,33
35544,1/15/2018,M,W,48,48
35545,1/15/2018,M,W,29,29
35546,1/15/2018,M,B,20,20
35547,1/15/2018,M,B,24,24
35548,1/15/2018,M,B,39,39
35549,1/15/2018,M,W,38,38
35550,1/15/2018,M,B,61,61
35551,1/15/2018,M,W,51,51
35552,1/15/2018,M,B,37,37
35553,1/15/2018,M,W,67,67
35554,1/15/2018,M,B,32,35
35555,1/15/2018,M,B,34,36
35556,1/15/2018,M,B,33,35
35557,1/15/2018,M,B,26,28
35558,1/15/2018,M,B,35,36
35559,1/15/2018,M,W,29,30
35560,1/15/2018,M,B,30,31
35561,1/15/2018,M,B,39,40
35562,1/15/2018,M,W,28,29
35563,1/15/2018,M,B,23,23
35564,1/15/2018,M,B,58,58
35565,1/15/2018,M,W,56,57
35566,1/15/2018,M,B,29,29
35567,1/15/2018,M,B,59,60
35568,1/15/2018,M,W,32,32
35569,1/15/2018,M,W,30,30
35570,1/15/2018,M,B,23,23
35571,1/15/2018,M,W,24,24
35572,1/15/2018,M,B,34,34
35573,1/15/2018,M,B,53,53
35574,1/15/2018,M,W,24,24
35575,1/15/2018,M,B,30,30
35576,1/15/2018,M,W,45,48
35577,1/15/2018,M,B,31,33
35578,1/15/2018,M,B,25,27
35579,1/15/2018,M,B,21,22
35580,1/15/2018,M,B,29,30
35581,1/15/2018,M,W,60,61
35582,1/15/2018,M,B,28,29
35583,1/15/2018,M,B,74,75
35584,1/15/2018,M,B,32,33
35585,1/15/2018,M,B,47,48
35586,1/15/2018,M,W,23,24
35587,1/15/2018,M,W,46,47
35588,1/15/2018,M,B,53,54
